,screen_name,x,y
264,kaikittty666,1.16559138907,0.218870449123
265,RenoTahoeDuck,-0.766907017132,-0.895545889855
266,zenobest,0.54057611943,0.648251491892
267,Abby_NYC,-0.288299858297,-0.670039425014
268,trippywitchy,1.77121525147,0.320368905484
269,markaustinb2b,-0.432031592637,0.437893711575
270,pastramimachine,0.106210943304,-0.893948940053
271,benvgeek,0.389480287149,-1.18604157423
272,zoeoby,1.88637473214,1.34458987628
273,RioG46214197,-0.837402005191,-2.56802597697
274,Halbeerz,-1.81118817741,-1.0023100432
275,StevenS1949,0.122834193059,0.850537187105
276,BookUniverse,-0.29056717424,-0.611519986497
277,iamHooBear,0.19701552015,0.725574433713
278,levitatingmoon,1.48123377995,0.281762362235
279,flytyingguy,-0.559142126263,-0.054665590059
280,sgttrsrose77,-0.206463405617,-0.288388978724
281,Simplylearn100,1.9141409583,1.64639111371
282,EarthquakeOreg1,-0.0609991196319,0.675071916973
283,sk8rcruz,-0.219882586511,-0.699896140854
284,350Eugene,0.242866227848,-1.01404399294
285,Aliyasalih_,1.08020981852,0.377725157205
286,unfortunatr,1.81079342478,0.999060020801
287,Travis_Johannes,-0.659490784091,0.343770744739
288,alexxhinson,1.01356277087,0.284319532795
289,flowering_rebel,0.715704924848,-1.02580390137
290,OtherPatZajac,-0.566561825613,-1.05751650535
291,g0blinofficial,1.27833752643,0.0728280740527
292,megwebb33,-0.965086505113,-0.00875472054768
293,genechrastil,-0.576746546186,0.463450125954
294,lotusman101,0.235910686397,0.907568046283
295,timelyspice,1.55330323682,-0.787017087889
296,tripet,0.32395819106,-0.313653279006
297,registerguard,-0.465651316394,0.821860985013
298,BrianPaulButler,0.191335283094,1.75041302122
299,daniwhitney4,2.00330481277,-0.156017081652
300,toast50076,0.53718578386,0.260492564108
301,KiddWorkshopsUO,0.314675136782,1.86788473815
302,OregonWGolf,-0.403889535514,-1.5716408805
303,KylieGelfand,-0.67001236277,-0.856699526879
304,artfulhome1,-2.83297406968,-1.10729674264
305,SpaceServant,-1.71654522162,-1.36249790327
306,alec_hopkins,0.189025065157,0.474011972329
307,_jasonrick,0.514983736609,0.485071551636
308,KamariJane,-0.489248774898,-0.595939740223
309,devin_salesman,1.52293196874,-0.311724721012
310,TiffanyPaull,0.0705419312639,0.750635546334
311,kimhernandezg,1.42095358394,0.12389324271
312,doninfj1,-0.0416694340958,0.278125021276
313,Numbr1duckfan,-0.726415839953,-0.803320973258
314,kellettd3,-0.815832100706,-0.803084372482
315,pnwjeh,0.0463745300045,-1.24532555439
316,HoosierNNYC,1.56589585901,-0.774069488914
317,flanneltesla,-0.0024492897567,-0.511814297575
318,MrI3200,1.04925471272,-1.28052088071
319,Y0BTVOYUMAT,-0.203079906621,-0.923222766973
320,_Swoooop29,0.346726783178,-3.03171246045
321,DavidCappella1,0.80312379036,1.04710754363
322,Bob_deegar,-0.317603531544,-0.887428306827
323,_Lecrum,0.19905123961,0.22125398106
324,CoachArendsUO,-0.91076131147,-0.311280108835
325,sunflowrdog,0.62544887003,-0.527552543106
326,kenzkenzlair,1.22718747125,0.472116585959
327,stephaniemlee,-0.238026294274,-0.807352826438
328,guitar_sean,0.0218869343323,0.0416361564859
329,Tityboi23,-0.83477264401,-0.446646885088
330,YuhBoiLuis,0.661520687878,0.399405924212
331,carldavaz,0.36699997991,-2.0579900445
332,Marilyn1989_,0.0473919348944,0.846637394724
333,mollibb,-1.21417005913,-0.772684525736
334,drdbones,-2.57707758231,-0.506480099385
335,btwnthestacks,0.0169133968554,-1.56071798466
336,rod_roddie,0.757992917117,0.469416157092
337,Kaleobasco,0.470835227621,0.175669651569
338,VergeOfPurge,-2.77118235841,-3.72227888209
339,7eyescreations,1.82290192308,0.342276762991
340,a_brown995,0.602807907889,0.0777219014168
341,Goducks2003,-1.31857805484,0.353729409294
342,lukasnola,0.887543087824,0.328288980805
343,BazTheSpaz,0.261691709542,0.866814362513
344,jcarrrilllo26,-0.857976951039,-0.319748053595
345,beautykerosene,3.02936718783,-0.394206794534
346,NaniStarFish,0.181732795276,1.16196092709
347,twigandroot,0.479399360183,1.00310115495
348,jdubya3,-0.810774206028,-0.0407230833412
349,Serendipinta,1.60391159845,0.910386308871
350,uowgs,0.50156748337,1.82503250699
351,blisteringart,-1.15956861255,-0.964756446103
352,Freeyourmindkid,-0.764086245075,0.504550092513
353,Back2TheHotel,-1.23687818329,0.128208788076
354,Lindasclare,-0.0945861658945,0.865506887543
355,Space_Squidgy,0.963564009944,4.49346557431
356,TTorgy0,-0.983490061327,-0.591412873444
357,Hutchison5899,-0.986872746023,-0.349495187709
358,Lukevan7,-0.78687031857,-0.6842501672
359,QuackWTD,-0.962203746221,-0.239584952227
360,vlizethm,1.37555760082,3.51678659141
361,Jeezy_Keezy,0.745608511897,0.314886127463
362,OregonSpxNet,-0.686924864361,-1.34645413057
363,tylercantthink,1.38522171774,0.88606980716
364,nanunanu76,-2.70155507429,-3.94330014638
365,robertbalkovich,-0.329087596297,-0.585990326777
366,smalldogsoup,0.195395786029,0.446362385224
367,dianaemogene,1.68421145703,-0.321982666182
368,duckfandan,-0.792653550593,-0.922900443938
369,AmberDawnGlover,1.70837246869,1.20671522039
370,evo_fish,0.00176700850888,0.0758317246848
371,EmmaRae14,0.298929552459,-0.109380615642
372,Kassiemullins5,-0.349415610221,-0.571017990909
373,MelodyLeslie,-0.921562355966,-1.33974254589
374,GrzzlyDaniel541,0.729353495554,-0.486674577796
375,bnchile4444,-0.57476713081,-0.433263884579
376,Jeff_Sims,-0.14534773894,0.727763261559
377,MobilityINTL,-0.27845186555,0.330926177423
378,Lunasunburst151,1.08208596225,0.447439926669
379,Dvandenbroeder,0.357914423322,0.00693194569492
380,wampumpeag,-1.06723261426,-1.11636991132
381,Demmelton,-0.553557897395,-0.339788539797
382,realKeatonLee,0.729068129864,0.490120342274
383,ocnarfidayden,-0.0276428890307,0.248566401471
384,momfiles,-0.41141767263,-0.569658325766
385,DivTV,-0.0298014952239,0.457243498528
386,Drewbis77,-0.366594359648,-0.402859091626
387,CMDR_Explode,-1.08963908753,-1.0227667055
388,int_ijk,0.0555815530048,0.493321511661
389,BeaconsEsports,0.738915318045,0.692686657356
390,camillemarle,2.3950634066,0.204384409143
391,tweeterlabird,0.153373399266,-0.587325731798
392,DissolveShake,0.79464718302,0.672569187607
393,jcaudill38,0.107566914252,1.78090913548
394,IAmMrsN_Diggity,-0.518907382382,0.817528454214
395,vscher,-0.313898135941,-0.0960162701792
396,destrada94,0.34050241274,0.679356774402
397,xomoonchildox,0.729222167043,3.25387849223
398,BrittneyVail15,-0.338308316235,0.458458853084
399,sustherush,1.37981420535,-0.0303774894642
400,zozo1049,1.7449673474,2.02531536602
401,Kienel_,-0.650028227745,-0.415626971961
402,AmericanValues9,-3.37084283569,-1.57325634112
403,BOWED_70_gonza,-3.36093843392,-1.54479059298
404,danica84,-1.27961249976,-0.595317421323
405,annaIDpharmD,1.4174633688,1.29233217728
406,MrLucrative1,0.787940051504,-0.113877100989
407,JazdzewskiTara,1.93519383221,1.40064785864
408,Louisdavis22,-0.563661853789,-1.03415363417
409,thesteviejames,0.23267478208,0.27152913129
410,akumucory,1.86414568872,2.29997622819
411,OregonWild,-0.375053720562,0.708712302458
412,usrubik,0.609608147429,1.00131212046
413,WhiskeymeetJoe,0.891876881776,0.479999003171
414,oomilooo,0.721078793262,3.13476125465
415,DinahStewartWDE,-1.86981830619,-0.988671550991
416,teddlyB,0.639107283327,-1.0331669668
417,Tkeisha,-0.221828658514,0.321912495971
418,jenniferhooson,-0.598036584039,-0.847465086038
419,Kaydiebabyyy_,1.13051088767,0.113036000169
420,jimbingo2,-1.43904376761,1.38654535127
421,manymuchmoosen,-0.224060683914,-1.06884192437
422,jwmccormick7,-0.674508390956,-0.704424011942
423,Santamuerte74,-1.19922527451,-0.763481494087
424,tristanwicks3,1.46290380388,0.392815056351
425,bassfaery,1.1506582524,0.550247867052
426,acroatic,1.61421835509,-1.13968763474
427,Forever_N_Books,-2.18842253241,-1.23990472697
428,_francispardo,4.07787308018,-0.910225985054
429,bwittt,1.71922920483,0.740062168556
430,VANurse1212,-1.53082088953,-1.0571877712
431,nathanreid,-0.552197330127,-1.17281051622
432,BorkerBook,0.013343852551,1.48513932725
433,tangopianista,0.359661216165,-0.972367912192
434,TrevorArney,1.59741924292,0.0823573203863
435,eugeneweekly,-0.371789489529,1.20253268037
436,ginsengsully,-0.108260667164,2.69493748709
437,moon737beam,-0.363339374165,-0.366147931026
438,wyattgladden,-0.915135058918,-0.257451276774
439,JosephReasor,1.84103314826,2.30006976159
440,KevKevL9,0.909799740939,-0.0524478420819
441,nadiaaa_3,1.01825814692,-0.085266065038
442,CoachDanTrent,-0.814026810493,-0.633252157023
443,MRScoachEaton,-0.861948642926,-0.696468621316
444,UO_EMU,0.742951180461,0.784542513174
445,wordsaved1,-0.285156723349,-0.271225731948
446,bill0004,-0.949911168987,-0.974742462159
447,antitrumpmarine,-3.41190681681,-5.75488701172
448,StellaRuprecht,-0.190921769336,-0.149117624686
449,blairlowndes,1.3045284461,0.494315307365
450,skywaker9,-1.3801685007,0.0876101835255
451,sherpeace,-2.03528026051,-1.01742858946
452,some_stars,2.46980720729,1.4236493494
453,953TheScore,-0.638517756335,-1.47398771362
454,uohonors,-0.0771144876757,-1.77904739376
455,MNTwinsKid,0.248868390847,0.469135236882
456,KelseyReports,-0.452522455021,0.762075698729
457,MikeBlackSports,-0.352610063158,-1.07981849822
458,RyBond007,-0.573733444456,-1.90229663541
459,Ya_Boi_Cheez,3.28299949081,-0.18300926564
460,TSub08ASU,0.52783185667,0.396525648657
461,Genxer2,0.532139583652,-1.03817366236
462,uodatasci,0.493901094103,1.8255674351
463,jeffrn2006,-0.144788017628,-0.16624826979
464,chickenfrend,1.95291889938,-1.11064541251
465,Anthony_Hall_,1.03233572936,0.810379901731
466,HugiRozay21,-1.27775486397,0.62009043748
467,bdharold72,-0.366347375887,-1.14691055424
468,dr_tey,-0.113103202455,-0.616302237059
469,LaneUnitedFC,-0.396541908777,0.703552863039
470,IssaMeWario,1.61205025013,0.357618599888
471,robertrdenton,-0.439078898754,0.773509128228
472,MilesJayOliver,-0.26297421214,-0.0455125006216
473,joshmarinacci,1.82163257695,2.12382520057
474,mustangs4j,1.80787692934,2.26474320672
475,Darth_Timber,-1.74189347826,-1.73078760667
476,EmerickDylan,-0.872828973718,-0.507471711451
477,BeeArt27,-2.28772608831,-0.741569703056
478,RiskAlert,-3.30307863634,-5.98335078734
479,APPTIM2,-0.644081556314,-2.55455167348
480,Elroy_Protogen,0.337850344516,1.14478749257
481,jackhaley25,0.686996127623,0.400828191579
482,ESKelleherM,0.0229042651222,-0.800558444832
483,CoachAnson3,-2.70840188255,0.662045475696
484,Ne0nDragon,1.22278619361,1.95921988049
485,marshallfoxy,1.57555433068,0.933831379805
486,JosephSchreib16,-2.11704209011,-1.86822166187
487,Gantner_nation2,-0.617026454994,-0.443881431166
488,cdsinclair,-1.05979881883,-1.16725605638
489,scoducks2,-0.826606050811,-0.772751456488
490,XanderFrost10,1.89280768218,0.165653826722
491,resourcepubs,1.8150877592,2.29750189405
492,jdreezy22,-0.716644947736,-0.723275404913
493,_EugeneOR,1.83519605899,2.26556781919
494,DruFoytek,0.663517515982,1.01395825476
495,agomezagogo,0.496768216466,-1.15058164655
496,AutumnCryptid,2.38463063304,1.53340352264
497,drop_0_sunshine,0.328024638982,-0.20785634125
498,rodedad,0.595937280862,0.555387470492
499,GoDucksMoseley,-0.354284696093,-1.60203405934
500,jroutledge_,-0.00349574217877,-0.65987275592
501,jgrady917,-0.85731805753,-0.895835502543
502,InvertedSageX,0.804491312199,0.572450663346
503,justfadingnow,-1.05844944015,-0.469880343909
504,LilTooSad,1.858554566,2.31393765257
505,lexitomicich,1.2690140076,0.611037374022
506,diane5139,1.85808051862,2.30649198554
507,RealtorStephenB,-0.854321210559,-0.767276843024
508,lauramontes1324,1.48380185373,0.049252976585
509,JaceJohnston_,1.23273879866,0.311725769787
510,CJCancilla,-0.0399324992599,0.371263742986
511,yungandvibin,0.367652767119,0.682975689669
512,Tyler10Bryson,-0.814300314516,-0.41299554652
513,Davidhray2,-0.133055648117,0.778026021484
514,Cybernemic,2.54365857898,1.4904580438
515,noodpoodle,0.546660251498,-0.8536603851
516,YrPal_Lefty,-1.91049697376,-1.41519358933
517,mrsgordon586,-1.79933024021,-1.25839501035
518,rines_eric,0.204041013652,1.09931091565
519,JonAxtell212,0.407614009866,0.396748962605
520,JoeyJoJoJr2,0.221614244246,0.433553066661
521,timothyjarrod,-0.0758979560674,-1.04474444751
522,uoregon,-1.02424966925,-0.181336309355
523,luminarepress,0.240191975968,1.60923876472
524,lpetrich,0.822880739681,-0.949980481631
525,jilliansmukler,-1.99001526945,0.944219548051
526,idkpete_,0.442955922002,0.581169191321
527,michaelzd97,-1.13286594035,-0.256495467371
528,FrangibleRocker,-2.3452113427,-1.77721236763
529,UOCinema,-0.141549853848,1.17362681026
530,jadaporter15,-0.131398405366,1.19435637635
531,erictdahl,-0.332416347554,0.734804277071
532,blakexcharles,0.330623375705,-0.241229065575
533,chestermcfloppy,-0.610284564475,-0.115210862829
534,NickKPDX,0.728444101022,1.39156141992
535,LoveFoodEugene,-0.32867493268,0.499781351733
536,Iam_NateDogg,0.443521893063,0.633774966252
537,sincerelyessie,1.86212242729,2.26410686357
538,BerglundHess,-2.1210129132,-0.770737244913
539,AcademicChatter,1.81619219991,2.29718099213
540,DuskySprngfield,-0.444556770791,-0.600046605121
541,LindsayAdaire,0.228357357133,0.138707046887
542,uocmis,1.45543576449,2.41718771141
543,Spencerj05,-0.660546896967,0.102710650733
544,WillieSwaggart,-0.847160636077,-0.777152082317
545,mccauley_777,0.649501413373,0.269026125243
546,Jamalthebeast,-0.923556067977,-0.463399321178
547,iambeanfeed,-0.173397272056,-1.25584071348
548,_clararosee,0.609133453395,-0.610156111039
549,TheNerdySparrow,0.132345707468,0.126675788432
550,Ecosutra,0.143332211046,-0.974557891365
551,w34vi1,-1.71547963177,1.07662226348
552,sponson,-1.1458333824,-0.992897982936
553,deplorable_rube,-1.78513740522,-0.572497616893
554,UsedCarEugene,0.298950764436,0.659684513439
555,cliff_watkins,-0.105497157056,-0.965545834281
556,JulieV1111,-0.377033669485,0.907487174414
557,Michelmimeault5,0.163720651281,-0.0564503121551
558,querywizard,-0.0250453231109,0.0631146641081
559,zurbyy,0.359002686779,-0.0743655296689
560,Priceeqn,-0.281025395662,-0.166193055644
561,GassOrtho1,0.817284568543,1.16503350208
562,aayush0508,0.862607676528,0.705230327148
563,WolterWade,-1.78469553244,-1.08579265676
564,CallMeSrBatman,0.683803497792,0.654265091932
565,danamsparks,-0.409822427262,0.249070879455
566,randehman,0.0272043979613,-1.06785919152
